,ELLIP,PHIE,GAMMA,PHIG,ellipticity_true,e2_mass,e1_light,e2_light,gamma1,gamma2
2593,0.2962139,91.92814,0.07211691,-22.89618,0.2589836,0.011692526257709298,-0.25839723211935334,-0.017417677859491366,-0.017090994320975,-0.07006244800939017
2594,0.3290811,95.34101,0.07007725,30.68273,0.3298259,0.03650560034431223,-0.32411035101530056,-0.06113595239749391,0.007303008929320593,-0.06969567438615372
2595,0.2220801,130.2343,0.05141532,-15.70752,0.19975272,0.12318568717664496,-0.03307667307206374,-0.19699513406650987,0.05141529979517139,4.5581520912851146e-05
2597,0.265684,66.97879,0.02501151,178.1381,0.274081,-0.11027613495854598,-0.19024663952474938,0.1972982785290842,-0.007261460268043516,-0.023934218751731285
2598,0.1561908,93.50919,0.0644576,159.4745,0.1584333,0.010350637404642258,-0.1572461602210939,-0.019358606473919265,0.004980546290725119,-0.06426489209829847
2599,0.1849768,39.59273,0.03878696,129.8496,0.17856184,-0.10010425787835693,0.03350366239838049,0.17539052229262828,-0.019198576173661448,0.033702269047435354
2600,0.03127982,62.49513,0.0348955,-105.1741,0.04420236,-0.013016566971842225,-0.02534727650223393,0.03621276299164294,-0.03456131002733645,-0.004817859425547118
2601,0.4903734,-63.96463,0.03202897,137.9683,0.46128535,0.25621697605339905,-0.28354661169351736,-0.3638481731735755,0.02773862645937029,-0.01601322957458683
2604,0.2953339,-142.0778,0.06873497,61.96229,0.30789354,-0.1679895737834268,0.07529723218407428,0.29854440004654126,-0.011515582397281019,-0.06776346702281645
2607,0.5492244,-32.34057,0.07756617,-80.77692,0.49020287,0.3422079251562819,0.20963792222851607,-0.44311487824259244,-0.018300652786436257,0.07537636788847817
2608,0.0006880197,112.2708,0.0369744,110.949,0.010990036,0.0002413808137819527,-0.00783305321767189,-0.007708707321621135,-0.014931993435839919,0.033825165592972835
2611,0.268027,-4.168721,0.04678002,117.7275,0.25253692,0.022439534896618745,0.24986791866099534,-0.0366185634222405,-0.04614889697292589,0.007658301337938598
2612,0.267656,-145.451,0.03354952,-58.27401,0.30475226,-0.14433744085399464,0.10872664939134236,0.2846971297488608,-0.031959615833437816,0.010205549863161252
2614,0.2637768,84.75414,0.02872401,107.0752,0.29927465,-0.027664658739322,-0.29427114678190525,0.054495947595072355,0.024897226195306387,0.014324694700406343
2617,0.4343948,-150.0329,0.08431154,-102.7073,0.4134124,-0.2401290240762538,0.20711722978521988,0.35778801768625,-0.029678594114309984,0.07891525092508828
2619,0.1442351,164.7604,0.1288945,-177.1462,0.1506213,0.03942294929743159,0.12980744781866538,-0.07639896926329873,-0.09795256134476006,-0.08377999675489976
2623,0.4194167,156.0427,0.05101281,-8.807988,0.47796223,0.19693280348582531,0.3203482236761835,-0.35471806959060714,0.01687817772330536,0.048139733078161315
2624,0.1961494,51.10325,0.03763734,106.1827,0.19914286,-0.10628088461863816,-0.042105905903974505,0.19464062108662022,0.01140615174614063,-0.03586738162480798
2626,0.1510497,77.02995,0.02911697,-123.794,0.1305233,-0.03573587714578812,-0.1173733191402771,0.057094971730308086,-0.024067061890488586,-0.01638824194171821
2630,0.194548,108.2964,0.02060206,-21.56442,0.17402497,0.06423584181704899,-0.13972332454929703,-0.1037404586474955,0.013543421713318998,0.015524838309586335
2631,0.1047099,-77.45274,0.03769294,-61.02983,0.1149769,0.02343114110677512,-0.10412415763056983,-0.04876317597669644,-0.03373369542293794,-0.016816525174840845
2632,0.227108,29.58341,0.0786064,-4.103447,0.22689924,-0.10999501862454752,0.11629498250101701,0.1948300340236735,-0.027168898764953705,-0.073761894368703
2636,0.472212,18.6232,0.04117461,52.73146,0.407394,-0.18707010840111943,0.32430193308433986,0.24657276296006503,0.008968083910835341,-0.04018609186796243
2638,0.5559333,-95.0666,0.04515094,-70.81829,0.5282299,-0.0677318640884077,-0.5199902523276907,0.0929352717658615,-0.04357589075923631,0.011821553511391966
2640,0.3793253,24.80361,0.05609581,-139.3173,0.3746226,-0.17826015590728908,0.24276441040459582,0.2853200544505572,-0.03184286003105421,-0.04618194630587574
2642,0.3280915,138.912,0.04161216,-54.92254,0.29261175,0.1944109172880406,0.03983340256076818,-0.28988779946471416,-0.04135762300402626,-0.004595528187536043
2645,0.5020974,-59.89721,0.05177444,-124.9909,0.47796223,0.2908914620918869,-0.2374943884087751,-0.41478224260558066,0.01156049513639635,0.05046729227445194
2649,0.2968337,129.3893,0.0340734,50.61588,0.26293278,0.17095159392548012,-0.051166909578781734,-0.25790617317676817,0.026043312884056164,0.02197140053758872
2651,0.5001559,120.591,0.01792705,151.0024,0.48381972,0.2921731914141123,-0.23321511171109166,-0.4239012068046769,0.01642762626989571,0.0071772011842453146
2655,0.4054328,171.1304,0.04589971,129.4927,0.48381972,0.07746879524353104,0.46081566390070156,-0.14741250070680592,0.008938579436561171,0.04502094152436604
2658,0.242999,76.27359,0.0388652,-38.35331,0.21175128,-0.0637603082534255,-0.18790612878542956,0.09762116239070272,0.010081600144935778,-0.03753485193200622
2661,0.359477,62.99655,0.05268479,29.43452,0.31549725,-0.17729007504701563,-0.18541389105576866,0.2552649677513975,-0.035895643452186016,0.038564100903529894
2662,0.1376281,65.53141,0.04387449,-122.9072,0.12460973,-0.055719368088688326,-0.08185440081119129,0.0939544670492773,0.031492679546479385,-0.030548027886311405
2663,0.1786617,71.47388,0.05727711,-46.35702,0.30158052,-0.05910562876484061,-0.24068733181381516,0.18171521220805048,0.002122016039485688,0.057237788023999196
2665,0.2958541,-157.5814,0.05926086,150.7185,0.15406245,-0.12241039652768695,0.10924770065896275,0.10862862606482775,0.05854220382007461,-0.009201081448853789
2666,0.3945831,157.0215,0.0538378,-21.53342,0.3784558,0.1766728245940571,0.26310172782887636,-0.27204094060839423,0.03281027309026356,0.04268482972418101
2667,0.4806157,-174.8309,0.06619831,24.49998,0.47906312,-0.056766680386596935,0.4712858220018733,0.08597177981263952,0.019896192905960813,-0.06313760966891994
2668,0.1248476,-83.74481,0.05218316,-159.3596,0.12546702,0.014422319914482123,-0.12248802891352939,-0.027178224382008457,-0.007924767400125404,0.05157790466119683
2669,0.3689474,54.7888,0.0419394,173.2023,0.29674414,-0.21312495212435384,-0.09943398883993441,0.27958892411488573,0.028322197691673077,0.030931640601070426
2670,0.4725878,149.5736,0.07077732,-69.11083,0.49524888,0.27022477266527467,0.24121345556181586,-0.4325361510870302,0.07077481301791627,0.000595708537282162
2672,0.2368447,-18.11426,0.03195946,-54.57305,0.21167643,0.07939002330701803,0.17075222726840814,-0.1251023097325657,-0.022044262835427906,-0.023139955910376583
2673,0.4643066,173.7494,0.07050497,134.8091,0.48104388,0.06544524781971818,0.4696390385701401,-0.10412678779434678,0.05978178299787949,-0.037377656645318835
2674,0.2450786,-64.12267,0.03091748,-79.39693,0.2267728,0.10967825318343816,-0.14037918352715478,-0.17809993726020623,-0.004419335671763638,-0.030600000682527405
2675,0.260919,-130.4411,0.07277018,-96.52092,0.30158052,-0.14813697028610345,-0.04778990224097707,0.29776993684263736,-0.012032212668816033,0.0717685512987742
2676,0.178282,1.584435,0.09173919,-37.67565,0.17665616,-0.005409868470084479,0.1763860431579177,0.009765379922912208,0.09163821137332165,0.004303161413951872
2677,0.2416188,153.5933,0.04074704,-58.17623,0.16397385,0.10947043940894899,0.09910789554270036,-0.13063325964286313,-0.040484718001342256,0.004616153930860032
2679,0.2729358,129.0861,0.02780888,-102.1755,0.27206123,0.1546791608658871,-0.055764655765575655,-0.2662848400424999,-0.027507011465203592,0.004086334189412088
2682,0.2863376,-5.69139,0.03012156,11.01628,0.27712193,0.0329775375780633,0.27167109001107664,-0.05469353653877601,-0.03009573586717178,-0.0012470202271935556
2683,0.003449965,-167.0928,0.06983867,-72.17893,0.01838794,-0.0007524542966993998,0.0165529956524657,0.008007163815799665,0.06899707073085228,0.010809442998169194
2684,0.2885152,57.1568,0.04570803,-68.37194,0.23854497,-0.15362421527279804,-0.09821628319697466,0.2173873603208627,0.0038622686820447153,0.04554455935793644
2685,0.4842279,87.9415,0.1052457,81.77778,0.47796223,-0.022935084645980618,-0.47672886056171093,0.034314527741259454,0.10329683279893587,0.02015990332810868
2686,0.2624147,74.79537,0.1531435,-50.71136,0.2755013,-0.07644360053356017,-0.23760110245860797,0.13945136217385634,0.09618135109174987,-0.11917247708433161
2687,0.2953169,32.2126,0.06815802,-61.90826,0.3027686,-0.1562651044319832,0.13070189244080307,0.2731040835622067,-0.0185992514622878,0.06557120965304045
2694,0.4054111,-141.9906,0.1016012,173.3999,0.39883077,-0.24670986861857255,0.0963589128533861,0.3870154299411155,0.034474775057514465,0.09557349907884392
2699,0.1447961,138.915,0.05405023,-102.207,0.15471219,0.07732094269266201,0.021077108169063705,-0.15326975319946753,-0.052857409535066964,0.011292547112813479
2700,0.3477369,157.5604,0.02448222,66.68055,0.3485386,0.14850428840654673,0.2469730726287565,-0.24593384697164175,0.0038179690741943157,0.02418268405857579
2703,0.3086841,34.87666,0.03597038,-60.68387,0.31549725,-0.1712340897141135,0.1091818279893109,0.29600311348780606,-0.014549715947136865,-0.03289641322700746
2705,0.192079,65.66633,0.02271128,138.3728,0.17113654,-0.07977659236583473,-0.11302367083331738,0.12850433904944036,0.021792291326529316,0.006395176149104511
2707,0.220472,-115.266,0.02628167,158.8272,0.20500518,-0.09564328966571917,-0.13031096140116952,0.15825984065938942,-0.024656208715143357,-0.009099315896494011
2708,0.1971168,61.85629,0.03950423,-2.094998,0.22232768,-0.09094772029132206,-0.12339788301866915,0.1849393407598644,-0.0197108483867814,0.03423545886600934
2709,0.3544544,87.82196,0.02449341,56.11312,0.32977393,-0.016360824871794202,-0.32882130154605427,0.025047885284065444,0.015773482099784672,-0.018738313581426493
2710,0.4061021,172.6477,0.03554896,-83.17482,0.39405322,0.06467363475449718,0.38114694331140053,-0.10002473592439212,-0.035124040201367765,-0.005479996077945778
2711,0.3200131,26.8161,0.07150176,119.5484,0.30993506,-0.15338407855802624,0.18378109095855918,0.24956813102494746,0.06750915345413527,0.023558775074345784
2712,0.2103667,44.99331,0.07535671,104.9356,0.20932223,-0.11754737367925401,4.8881984602488674e-05,0.20932222429241584,-0.0615272742777497,0.043508944620326735
2714,0.2136345,-166.891,0.06051539,31.77006,0.20724443,-0.05283414686372461,0.18592304475383942,0.09155804276788977,0.04596085843897029,0.039366380560130664
2715,0.3287032,-24.2191,0.08159646,170.7151,0.35794598,0.14716061872213596,0.23747120533829708,-0.2678297056589069,-0.04385310574258757,0.06881051810051304
2718,0.2821697,69.91809,0.05613147,60.2342,0.2818764,-0.10594322003697398,-0.21541091936052503,0.18180330221757082,0.026065474124810355,0.04971250328649465
2719,0.5347658,115.8592,0.03782498,-73.5466,0.46528745,0.28649207049566483,-0.28825812700860975,-0.3652391864805728,-0.032014116983654216,-0.020145109226740447
2720,0.3496768,-163.6621,0.02357498,70.97209,0.3713392,-0.11439286831808346,0.3125706452818233,0.20048040593720012,-0.019815796892830525,-0.012771604265028262
2721,0.1344794,18.70485,0.04337327,-146.7882,0.14029942,-0.043793471767756095,0.11144148235330688,0.08523334595822235,-0.007017739233958906,0.042801774338653925
2724,0.1873874,-171.4413,0.06161549,-125.8156,0.198873,-0.0304278150642678,0.19006365684208523,0.05853440421507754,0.05879413477488375,-0.018431449319380854
2727,0.3450499,-175.7751,0.1053288,-60.13681,0.3333141,-0.03063693968361544,0.3296959713560582,0.04897811481054813,0.06604123504544179,-0.08205310099632257
2728,0.1815325,-45.78215,0.07296676,-98.37684,0.15002528,0.09978998590451282,-0.004095509173213358,-0.1499693683513087,-0.028692529741522695,-0.06708864883070337
2729,0.3839726,54.97814,0.04683311,148.0529,0.35987863,-0.22333552226652623,-0.12282765745823349,0.3382691160806729,0.03276003380244648,0.03346819949645729
2731,0.2848654,-61.99551,0.03475191,111.8541,0.26310816,0.13770877409295226,-0.1470940270124557,-0.21814960709532477,-0.027557355917767958,-0.02117279819649635
2732,0.3798515,-47.13133,0.04250407,115.5019,0.34318012,0.23380619085371973,-0.02550818004957807,-0.3422308102929552,0.004105431552966683,-0.04230533534116951
2733,0.5334179,102.3559,0.05904159,-24.86373,0.5320954,0.15205257043782552,-0.48336722014483674,-0.2224447014217532,0.05070041435443138,0.030255203420520384
2734,0.3514792,68.42472,0.04729619,64.25219,0.37105033,-0.14581732426548422,-0.2707031245308196,0.2537679368288288,-0.045170915023933035,0.014018488663786874
2735,0.1884782,-105.3528,0.04818858,-133.1528,0.13618281,-0.053127734678931636,-0.11709030249473085,0.06953861374221172,-0.03591610804503562,-0.03212744037911716
2738,0.5660807,-42.36316,0.04294105,41.81218,0.4342678,0.39310754434363804,0.039914930563648046,-0.43242955545954437,-0.015614373088962945,0.04000156407118564
2739,0.3770904,-84.78163,0.03568101,-12.65189,0.28986666,0.04209097868520832,-0.2850709649860233,-0.052509289668524806,0.035160370308164365,-0.006073123941832046
2740,0.3368147,36.84963,0.02142168,154.6825,0.33557674,-0.1943711927452315,0.09418937910968533,0.32208711444570326,0.0017519705901734076,0.021349917402031498
2741,0.3555198,54.78251,0.05261367,25.83336,0.3409164,-0.2037074236234872,-0.11416484512794314,0.3212325947438596,0.008878424072070436,0.05185915403152447
2742,0.25155,-161.442,0.1156297,-121.494,0.27551425,-0.0868157456548602,0.21969931972270101,0.1662537544431553,-0.05395158128064578,0.10227147402579016
2745,0.3919911,124.569,0.0486057,80.22225,0.3615799,0.22779258443242684,-0.1287652312472123,-0.337875035043819,-0.04739918932765218,-0.010762477575882988
2747,0.05735319,60.44744,0.02861496,53.43203,0.06356564,-0.02533419409347576,-0.03263870417413223,0.05454636173424478,0.028579327666116906,0.001427573449712738
2748,0.123278,-38.31676,0.02066913,7.104356,0.09826262,0.06390853748277976,0.022716230306802056,-0.09560081260069249,-0.001477512879256114,0.02061625307005452
2751,0.2505823,-123.5827,0.06127538,-58.27435,0.2693145,-0.13201187276129872,-0.10451347430269255,0.2482080449933693,-0.05835886518882505,0.01867926786619175
2754,0.418605,136.3017,0.07193434,-125.6228,0.39105776,0.26443295178669496,0.01776273043932164,-0.39065413995445847,0.07169373697365895,0.005878549990210783
2755,0.4532227,136.588,0.06016603,23.7993,0.4539214,0.2925609114470513,0.02514873179801672,-0.45322420353166426,-0.05351318463283508,-0.027500731561414936
2757,0.4116556,161.2403,0.07262458,37.67364,0.3874289,0.15784399010789965,0.3072881363576818,-0.2359558302077587,0.07253036057642055,-0.0036981637106567465
2758,0.2026346,-161.9506,0.03474549,10.45034,0.19256131,-0.06642396648084749,0.15558996670178285,0.11345316377542858,-0.01605484386663445,0.03081381287277006
2759,0.2279192,-152.722,0.1058959,156.4539,0.21295497,-0.10478180741167983,0.12349407239546269,0.17349072981253233,0.03324405038811415,-0.1005424027493004
2761,0.2059907,126.2301,0.03772278,-123.3051,0.22802061,0.10948312643710661,-0.06871816486614969,-0.2174194388784056,0.00018194783575971134,-0.037722341204032686
2762,0.4854877,-21.0954,0.02624152,-51.77649,0.4889679,0.21528668364069412,0.3622824023677827,-0.32839163839086705,-0.026054132388573337,-0.0031304244742676483
2764,0.1856174,88.94433,0.03232868,-145.883,0.2018676,-0.0037690080296719393,-0.20173055646092083,0.007437104256849384,-0.029749970445890804,-0.012652383530822311
2770,0.1504947,-8.023732,0.05369678,26.3382,0.13730264,0.02249346767632419,0.13195237177510766,-0.037955059397837436,-0.039989281944240555,0.035835757449123866
2772,0.1480288,-25.59513,0.06059735,-157.7212,0.14297286,0.0622842807242476,0.08960627926392566,-0.11140894673703257,0.017192120835051276,-0.05810739891111541
2774,0.2121048,153.3599,0.04790887,7.994721,0.20841101,0.0950931842603184,0.12460939826899126,-0.16705581986946777,-0.046023451478928966,-0.013307957718732468
2775,0.1754531,116.7424,0.03186708,-136.2795,0.17589533,0.07728575603649934,-0.10466405728292076,-0.14136690641336946,-0.02310804570507135,-0.021943769307453394
2776,0.03918719,78.45605,0.02593389,-128.2911,0.013556643,-0.007837044162136299,-0.012470814629320913,0.005316140697025007,0.01338686458015431,0.022211675021139448
2777,0.4173676,-3.640122,0.04832368,45.03135,0.44962686,0.03341894346146183,0.44600205657167935,-0.05697787963141605,-0.0243169600683114,0.04175959173385857
2780,0.2363245,-102.5973,0.04199938,89.76246,0.20491575,-0.057041062528750804,-0.18542153626635471,0.08723140768488963,-0.03774228856886045,-0.018424645830226037
2782,0.2203122,-116.3444,0.03244237,-49.80782,0.21715456,-0.09845907343983622,-0.1316269087216292,0.1727149670097571,0.019774696017596904,0.02571903514186598
2787,0.178241,16.73801,0.0292044,13.79233,0.15410268,-0.05396739325634336,0.128539626790821,0.08500117838982504,-0.02252983834818997,0.01858234009387484
2788,0.5034717,155.1341,0.04209766,87.40787,0.44229174,0.2567025271218645,0.2858825143275685,-0.3374806235533754,0.01858906251851239,-0.037771149468323544
2791,0.2174992,168.2533,0.04031405,128.0046,0.21833135,0.04864212503766394,0.20023299126873859,-0.08703635792239799,-0.001233468498728773,-0.040295175677308365
2794,0.1741779,44.04078,0.02618375,44.1959,0.14552583,-0.0953435015193467,0.004871744699485859,0.14544426183515088,0.023830539454514847,0.010848693625009015
2795,0.3875586,94.04366,0.03289855,13.23252,0.39352176,0.033813674591899656,-0.3896081136913708,-0.05536147883997981,0.007772051400964404,0.03196732408449708
2796,0.1687085,-13.63827,0.05120192,121.0359,0.14985691,0.04221975999540371,0.1331935640240147,-0.06867727409652202,-0.05047104214384203,-0.00862035478393562
